0-correct_AVE,0-incorrect_AVE,1-correct_AVE,1-incorrect_AVE,2-correct_AVE,2-incorrect_AVE,3-correct_AVE,3-incorrect_AVE,4-correct_AVE,4-incorrect_AVE,5-correct_AVE,5-incorrect_AVE,6-correct_AVE,6-incorrect_AVE,7-correct_AVE,7-incorrect_AVE,8-correct_AVE,8-incorrect_AVE,9-correct_AVE,9-incorrect_AVE,genomeLength_AVE,markovBrainDeterministicGates_AVE,markovBrainGates_AVE,markovBrainGates_VAR,optimizeValue_AVE,score_AVE,totalCorrect_AVE,totalIncorrect_AVE,update
0.396000,0.884100,0.460000,0.935600,0.468000,0.991100,0.494000,0.963900,0.536000,0.975500,0.422000,0.905000,0.416000,0.837400,0.448000,0.900900,0.476000,0.962500,0.544000,0.996000,1819.414000,131.192000,131.192000,3110.419976,7.330375,7.330375,4.660000,42.098000,870
0.432000,0.862500,0.474000,0.940000,0.482000,0.973500,0.476000,0.943600,0.512000,0.963900,0.452000,0.897500,0.408000,0.808600,0.450000,0.924000,0.468000,0.950600,0.500000,0.999200,1822.824000,138.144000,138.144000,3734.219703,7.191750,7.191750,4.654000,41.660000,880
0.390000,0.822400,0.460000,0.928100,0.484000,0.976000,0.460000,0.955400,0.488000,0.951300,0.442000,0.892500,0.418000,0.769000,0.434000,0.909700,0.520000,0.976100,0.520000,1.000000,1827.566000,125.398000,125.398000,3003.302200,7.139000,7.139000,4.616000,41.292000,890
0.432000,0.830600,0.470000,0.940400,0.502000,0.972300,0.504000,0.910800,0.446000,0.915600,0.430000,0.909300,0.406000,0.803800,0.394000,0.799300,0.484000,0.969700,0.474000,1.000000,1831.882000,123.764000,123.764000,2926.485275,7.045250,7.045250,4.542000,40.720000,900
0.430000,0.894000,0.468000,0.904100,0.514000,0.976900,0.484000,0.970800,0.490000,0.904100,0.446000,0.881000,0.366000,0.743100,0.368000,0.711500,0.436000,0.950600,0.456000,1.000000,1818.276000,120.290000,120.290000,2413.544990,7.002125,7.002125,4.458000,40.226000,910
0.450000,0.939600,0.416000,0.878800,0.444000,0.965300,0.460000,0.921200,0.468000,0.918000,0.430000,0.835500,0.348000,0.776900,0.366000,0.725600,0.508000,0.961700,0.542000,0.992400,1821.850000,117.656000,117.656000,3625.636938,7.005125,7.005125,4.432000,40.142000,920
0.480000,0.957700,0.454000,0.877900,0.488000,0.973200,0.464000,0.904500,0.434000,0.882100,0.460000,0.894800,0.384000,0.794700,0.422000,0.810900,0.496000,0.955300,0.488000,1.000000,1816.172000,115.348000,115.348000,3721.586068,6.998875,6.998875,4.570000,40.690000,930
0.460000,0.946900,0.476000,0.866100,0.490000,0.954400,0.406000,0.821400,0.406000,0.903400,0.432000,0.837300,0.428000,0.875900,0.392000,0.783900,0.464000,0.949500,0.484000,1.000000,1821.758000,122.342000,122.342000,4214.714465,7.038125,7.038125,4.438000,40.258000,940
0.480000,0.958300,0.394000,0.872800,0.482000,0.974700,0.416000,0.804200,0.430000,0.931900,0.436000,0.842000,0.408000,0.828100,0.406000,0.807300,0.506000,0.984400,0.518000,0.998000,1820.040000,110.626000,110.626000,3953.609343,7.072375,7.072375,4.476000,40.538000,950
0.438000,0.890900,0.378000,0.798900,0.500000,0.966300,0.416000,0.864500,0.490000,0.921800,0.472000,0.919600,0.474000,0.906100,0.382000,0.816100,0.458000,0.975000,0.508000,0.997000,1823.650000,111.196000,111.196000,3436.670926,7.080000,7.080000,4.516000,40.764000,960
0.432000,0.901800,0.410000,0.820100,0.478000,0.988500,0.456000,0.900100,0.460000,0.940800,0.420000,0.873400,0.438000,0.918500,0.464000,0.845700,0.504000,0.981800,0.500000,0.996000,1826.634000,111.430000,111.430000,2892.478056,7.205125,7.205125,4.562000,41.278000,970
0.460000,0.905900,0.396000,0.776500,0.510000,0.991900,0.460000,0.908600,0.478000,0.934700,0.476000,0.911200,0.460000,0.932100,0.406000,0.881200,0.458000,0.958900,0.494000,1.000000,1822.330000,104.902000,104.902000,1972.978353,7.189500,7.189500,4.598000,41.408000,980
0.430000,0.871500,0.364000,0.820400,0.492000,0.994000,0.496000,0.891900,0.468000,0.928500,0.488000,0.933900,0.454000,0.943000,0.438000,0.872600,0.488000,0.973500,0.500000,0.995000,1813.240000,109.190000,109.190000,2161.460822,7.207375,7.207375,4.618000,41.506000,990
0.428000,0.892700,0.446000,0.870300,0.504000,0.999500,0.464000,0.915300,0.448000,0.904000,0.494000,0.954700,0.464000,0.975000,0.396000,0.807300,0.496000,0.966000,0.490000,1.000000,1819.536000,109.118000,109.118000,1412.789655,7.273000,7.273000,4.630000,41.792000,1000
0.448000,0.913700,0.442000,0.843900,0.462000,0.979500,0.420000,0.837400,0.434000,0.909700,0.460000,0.962000,0.488000,0.951500,0.430000,0.858000,0.476000,0.947700,0.508000,0.998000,1825.948000,108.330000,108.330000,1756.113327,7.217375,7.217375,4.568000,41.430000,1010
0.478000,0.946400,0.466000,0.884900,0.476000,0.975400,0.386000,0.801000,0.472000,0.933000,0.442000,0.938400,0.508000,0.951500,0.420000,0.837000,0.454000,0.959800,0.504000,1.000000,1825.754000,114.990000,114.990000,1982.430762,7.226750,7.226750,4.606000,41.536000,1020
0.518000,0.983600,0.458000,0.928100,0.476000,0.980700,0.404000,0.749500,0.450000,0.891900,0.440000,0.888300,0.478000,0.956000,0.436000,0.916900,0.438000,0.918200,0.490000,1.000000,1816.776000,118.178000,118.178000,1705.276870,7.223875,7.223875,4.588000,41.474000,1030
0.492000,0.955800,0.426000,0.864400,0.464000,0.963600,0.428000,0.772000,0.422000,0.816300,0.452000,0.868600,0.454000,0.971600,0.456000,0.878600,0.460000,0.894600,0.472000,1.000000,1814.768000,112.538000,112.538000,1148.593743,6.970250,6.970250,4.526000,40.404000,1040
0.498000,0.949000,0.448000,0.905300,0.434000,0.975000,0.406000,0.829300,0.418000,0.854800,0.412000,0.847700,0.510000,0.952400,0.466000,0.920300,0.458000,0.898000,0.500000,1.000000,1823.568000,112.744000,112.744000,2108.751968,7.154875,7.154875,4.550000,41.106000,1050
0.458000,0.935400,0.388000,0.855900,0.540000,0.988500,0.472000,0.895300,0.424000,0.855900,0.442000,0.913700,0.444000,0.953900,0.456000,0.907300,0.424000,0.900900,0.500000,0.996000,1825.786000,107.720000,107.720000,1965.688978,7.274250,7.274250,4.548000,41.468000,1060
0.440000,0.914300,0.404000,0.794800,0.508000,0.983600,0.472000,0.895300,0.432000,0.879600,0.492000,0.923200,0.440000,0.909800,0.396000,0.909200,0.418000,0.838700,0.534000,0.992000,1833.550000,99.318000,99.318000,1962.774425,7.047500,7.047500,4.536000,40.668000,1070
0.486000,0.951300,0.420000,0.867900,0.520000,0.984500,0.460000,0.916400,0.414000,0.836900,0.446000,0.927800,0.380000,0.806900,0.486000,0.874500,0.398000,0.870000,0.518000,0.993700,1820.814000,105.456000,105.456000,1887.859784,7.042000,7.042000,4.528000,40.620000,1080
0.478000,0.958800,0.424000,0.838900,0.480000,0.978700,0.454000,0.895500,0.424000,0.860600,0.452000,0.908800,0.432000,0.852700,0.420000,0.873000,0.426000,0.869300,0.514000,1.000000,1821.880000,97.078000,97.078000,1437.502922,7.090250,7.090250,4.504000,40.680000,1090
0.464000,0.918800,0.456000,0.870800,0.466000,0.982300,0.480000,0.917800,0.412000,0.875000,0.444000,0.916500,0.438000,0.864600,0.408000,0.817200,0.448000,0.918300,0.500000,0.992800,1817.348000,97.862000,97.862000,1844.203363,7.131500,7.131500,4.516000,40.860000,1100
0.460000,0.922500,0.444000,0.866800,0.474000,0.988600,0.458000,0.907200,0.476000,0.878600,0.446000,0.912900,0.462000,0.905500,0.430000,0.855600,0.462000,0.857800,0.476000,0.996000,1818.294000,114.154000,114.154000,1968.086457,7.051125,7.051125,4.588000,40.882000,1110
0.516000,0.977000,0.468000,0.878700,0.492000,0.962500,0.452000,0.936000,0.444000,0.904900,0.408000,0.905700,0.422000,0.913100,0.418000,0.837800,0.454000,0.877700,0.516000,1.000000,1828.748000,115.334000,115.334000,2081.685816,7.209625,7.209625,4.590000,41.382000,1120
0.520000,0.970500,0.390000,0.902900,0.468000,0.938500,0.456000,0.945000,0.486000,0.942300,0.466000,0.881800,0.466000,0.948400,0.502000,0.904100,0.446000,0.905000,0.482000,1.000000,1824.520000,123.006000,123.006000,2051.348661,7.277000,7.277000,4.682000,42.016000,1130
0.436000,0.926300,0.408000,0.847000,0.484000,0.951100,0.480000,0.908300,0.458000,0.906100,0.438000,0.916000,0.472000,0.918500,0.446000,0.946100,0.446000,0.906900,0.504000,1.000000,1819.626000,122.410000,122.410000,2392.194289,7.272875,7.272875,4.572000,41.554000,1140
0.460000,0.884700,0.450000,0.872200,0.510000,0.962800,0.456000,0.899100,0.428000,0.916400,0.412000,0.898800,0.424000,0.882300,0.496000,0.928700,0.414000,0.868500,0.484000,1.000000,1814.622000,118.610000,118.610000,2112.927756,7.158625,7.158625,4.534000,41.030000,1150
0.410000,0.874800,0.462000,0.924500,0.452000,0.947300,0.412000,0.802700,0.442000,0.898700,0.448000,0.880400,0.428000,0.868800,0.514000,0.970500,0.462000,0.852900,0.490000,0.998000,1820.418000,120.700000,120.700000,2185.320641,7.038000,7.038000,4.520000,40.580000,1160
0.428000,0.854200,0.458000,0.907700,0.432000,0.933900,0.402000,0.848500,0.462000,0.863400,0.438000,0.852500,0.458000,0.918700,0.474000,0.933200,0.386000,0.760300,0.476000,1.000000,1829.058000,118.236000,118.236000,2076.240786,6.951625,6.951625,4.414000,39.934000,1170
0.436000,0.900600,0.452000,0.896400,0.484000,0.964200,0.472000,0.882200,0.472000,0.939900,0.462000,0.880900,0.460000,0.882200,0.486000,0.946700,0.362000,0.762000,0.462000,1.000000,1813.126000,117.750000,117.750000,1982.917335,7.033000,7.033000,4.548000,40.728000,1180
0.436000,0.850300,0.426000,0.882600,0.488000,0.953600,0.434000,0.886500,0.460000,0.927300,0.490000,0.901000,0.416000,0.861200,0.454000,0.940400,0.410000,0.770600,0.490000,1.000000,1823.588000,116.034000,116.034000,1469.632108,6.957250,6.957250,4.504000,40.352000,1190
0.456000,0.916700,0.398000,0.848400,0.476000,0.905100,0.456000,0.911200,0.450000,0.955000,0.430000,0.912800,0.500000,0.886200,0.478000,0.972800,0.476000,0.887600,0.482000,1.000000,1819.032000,116.530000,116.530000,1881.163427,7.163125,7.163125,4.602000,41.370000,1200
0.448000,0.917400,0.400000,0.822400,0.472000,0.939900,0.460000,0.853500,0.464000,0.889200,0.456000,0.883600,0.402000,0.868700,0.480000,0.978300,0.448000,0.921600,0.508000,1.000000,1819.384000,106.294000,106.294000,1864.785134,7.092125,7.092125,4.538000,40.842000,1210
0.510000,0.946100,0.368000,0.815900,0.464000,0.936200,0.492000,0.900900,0.436000,0.881500,0.432000,0.886900,0.452000,0.846700,0.508000,0.984400,0.468000,0.915300,0.470000,1.000000,1821.790000,105.006000,105.006000,1923.641246,7.074250,7.074250,4.600000,40.980000,1220
0.452000,0.882900,0.426000,0.837100,0.464000,0.927700,0.468000,0.937600,0.388000,0.841200,0.454000,0.895300,0.460000,0.872900,0.462000,0.934300,0.432000,0.922100,0.518000,0.998000,1816.404000,92.580000,92.580000,1345.658918,7.054750,7.054750,4.524000,40.716000,1230
0.450000,0.909000,0.492000,0.944500,0.456000,0.924500,0.484000,0.941400,0.448000,0.885100,0.424000,0.829800,0.466000,0.891300,0.436000,0.881300,0.478000,0.915300,0.466000,1.000000,1817.462000,95.082000,95.082000,1425.498273,7.049375,7.049375,4.600000,41.006000,1240
0.454000,0.891000,0.472000,0.910100,0.432000,0.922400,0.446000,0.927700,0.452000,0.853700,0.360000,0.729300,0.464000,0.903400,0.456000,0.911900,0.486000,0.910300,0.466000,0.999500,1825.820000,93.620000,93.620000,1823.117836,6.993250,6.993250,4.488000,40.312000,1250
0.442000,0.851400,0.464000,0.892800,0.452000,0.896500,0.452000,0.962000,0.446000,0.849800,0.418000,0.856200,0.434000,0.869500,0.428000,0.892200,0.456000,0.921700,0.496000,1.000000,1822.998000,95.568000,95.568000,1631.348072,7.032375,7.032375,4.488000,40.466000,1260
0.410000,0.815900,0.444000,0.937100,0.488000,0.932100,0.502000,0.964300,0.410000,0.794600,0.404000,0.815900,0.432000,0.885900,0.456000,0.859600,0.420000,0.934800,0.514000,0.997500,1820.850000,98.924000,98.924000,1888.631487,6.964250,6.964250,4.480000,40.212000,1270
0.394000,0.804600,0.480000,0.946000,0.440000,0.945000,0.490000,0.945600,0.414000,0.843900,0.350000,0.765600,0.454000,0.881000,0.416000,0.829100,0.470000,0.892500,0.488000,1.000000,1821.698000,109.172000,109.172000,2423.288994,6.968750,6.968750,4.396000,39.864000,1280
0.450000,0.839900,0.454000,0.907400,0.434000,0.940300,0.486000,0.960500,0.440000,0.844100,0.446000,0.816900,0.480000,0.917100,0.432000,0.906300,0.458000,0.913600,0.492000,1.000000,1822.612000,136.856000,136.856000,4776.684633,6.982250,6.982250,4.572000,40.656000,1290
0.384000,0.827100,0.478000,0.875800,0.480000,0.932500,0.422000,0.916600,0.434000,0.853400,0.436000,0.869400,0.470000,0.895000,0.476000,0.919300,0.428000,0.915400,0.498000,1.000000,1822.232000,141.712000,141.712000,4744.209475,7.015250,7.015250,4.506000,40.508000,1300
0.444000,0.862600,0.462000,0.902900,0.440000,0.914900,0.420000,0.874600,0.392000,0.848300,0.398000,0.820400,0.450000,0.881700,0.448000,0.917300,0.480000,0.945100,0.552000,1.000000,1827.184000,155.216000,155.216000,6541.251848,7.015500,7.015500,4.486000,40.356000,1310
0.460000,0.907900,0.386000,0.834100,0.502000,0.943800,0.466000,0.926900,0.464000,0.908700,0.400000,0.821000,0.410000,0.852600,0.526000,0.978100,0.476000,0.962100,0.510000,1.000000,1820.402000,152.272000,152.272000,4572.454926,7.088625,7.088625,4.600000,41.074000,1320
0.460000,0.918000,0.376000,0.753600,0.434000,0.957200,0.444000,0.921700,0.454000,0.894700,0.376000,0.771900,0.468000,0.895500,0.518000,0.990600,0.472000,0.979500,0.538000,0.999500,1824.980000,145.804000,145.804000,4967.316216,7.078000,7.078000,4.540000,40.856000,1330
0.480000,0.914400,0.352000,0.751600,0.466000,0.878500,0.396000,0.847000,0.442000,0.896100,0.440000,0.844200,0.436000,0.810100,0.474000,0.992000,0.470000,0.973500,0.518000,0.996500,1822.854000,144.680000,144.680000,5013.183968,6.920250,6.920250,4.474000,40.040000,1340
0.410000,0.903300,0.356000,0.704300,0.374000,0.785000,0.422000,0.893800,0.466000,0.929600,0.474000,0.937900,0.380000,0.783800,0.490000,0.990800,0.520000,0.988800,0.532000,0.998000,1826.124000,128.714000,128.714000,3012.581367,7.021625,7.021625,4.424000,40.154000,1350
0.364000,0.803300,0.260000,0.557600,0.384000,0.792400,0.498000,0.940700,0.524000,0.976900,0.448000,0.921300,0.400000,0.798900,0.448000,0.971800,0.552000,0.995200,0.518000,0.998400,1823.944000,125.476000,125.476000,3045.825074,6.799125,6.799125,4.396000,39.378000,1360
0.406000,0.852300,0.320000,0.629300,0.344000,0.738400,0.460000,0.934400,0.474000,0.986500,0.456000,0.906100,0.454000,0.844700,0.502000,0.977300,0.492000,0.999600,0.478000,0.999500,1829.780000,116.218000,116.218000,2110.363202,6.986625,6.986625,4.386000,39.946000,1370
0.422000,0.861500,0.380000,0.743800,0.340000,0.706600,0.512000,0.960500,0.512000,0.987300,0.412000,0.923000,0.392000,0.764200,0.486000,0.966900,0.500000,0.984800,0.516000,0.998000,1820.268000,113.058000,113.058000,2317.661960,6.934125,6.934125,4.472000,40.018000,1380
0.316000,0.704900,0.406000,0.809100,0.384000,0.801700,0.482000,0.937300,0.480000,0.968400,0.474000,0.945700,0.402000,0.805800,0.488000,0.962500,0.524000,0.982100,0.476000,1.000000,1828.508000,117.028000,117.028000,2670.868954,7.015500,7.015500,4.432000,40.160000,1390
0.342000,0.722000,0.392000,0.883800,0.456000,0.866800,0.476000,0.953200,0.492000,0.969400,0.510000,0.975800,0.400000,0.786600,0.454000,0.952600,0.516000,0.991800,0.508000,1.000000,1831.212000,134.914000,134.914000,3130.130866,7.120375,7.120375,4.546000,40.962000,1400
0.298000,0.569200,0.504000,0.948200,0.448000,0.897700,0.478000,0.959900,0.486000,0.988000,0.470000,0.952400,0.390000,0.782600,0.494000,0.977300,0.476000,0.980800,0.498000,1.000000,1821.024000,148.840000,148.840000,3443.168737,7.056750,7.056750,4.542000,40.740000,1410
0.352000,0.745900,0.468000,0.973900,0.478000,0.897600,0.504000,0.955400,0.450000,0.972400,0.492000,0.966000,0.390000,0.823400,0.472000,0.946800,0.474000,0.958500,0.488000,1.000000,1829.746000,140.434000,140.434000,2963.264172,7.282625,7.282625,4.568000,41.618000,1420
0.384000,0.797800,0.478000,0.939700,0.448000,0.895600,0.454000,0.964500,0.528000,0.981000,0.482000,0.975200,0.410000,0.733000,0.474000,0.968200,0.472000,0.982000,0.494000,1.000000,1814.238000,142.402000,142.402000,2416.477351,7.234875,7.234875,4.624000,41.574000,1430
0.434000,0.841800,0.440000,0.926500,0.492000,0.932000,0.450000,0.929100,0.498000,0.979000,0.458000,0.924700,0.436000,0.827600,0.464000,0.958400,0.486000,0.988000,0.488000,1.000000,1814.418000,129.412000,129.412000,2501.677611,7.289000,7.289000,4.646000,41.896000,1440
0.458000,0.842800,0.418000,0.865700,0.428000,0.887700,0.478000,0.938400,0.540000,0.985200,0.448000,0.866600,0.422000,0.899500,0.460000,0.968000,0.480000,0.982000,0.478000,0.997000,1815.846000,123.850000,123.850000,2502.985471,7.219500,7.219500,4.610000,41.556000,1450
0.394000,0.845200,0.376000,0.729800,0.456000,0.913900,0.408000,0.900800,0.502000,0.982500,0.430000,0.871700,0.454000,0.904400,0.482000,0.972000,0.522000,0.974900,0.506000,1.000000,1823.792000,130.330000,130.330000,3020.450000,7.133000,7.133000,4.530000,40.944000,1460
0.400000,0.859300,0.434000,0.857000,0.470000,0.936800,0.450000,0.884400,0.496000,0.957700,0.406000,0.889100,0.492000,0.950600,0.462000,0.936000,0.510000,0.988800,0.520000,0.998000,1828.596000,123.368000,123.368000,2301.487551,7.222125,7.222125,4.640000,41.654000,1470
0.436000,0.867000,0.416000,0.892500,0.498000,0.973600,0.446000,0.860000,0.482000,0.968000,0.424000,0.882300,0.498000,0.926300,0.484000,0.959800,0.500000,0.966700,0.478000,0.994000,1823.168000,117.084000,117.084000,1811.051046,7.221625,7.221625,4.662000,41.786000,1480
0.456000,0.842500,0.420000,0.856600,0.436000,0.915500,0.380000,0.754700,0.486000,0.915100,0.464000,0.891100,0.464000,0.946100,0.474000,0.962700,0.456000,0.941600,0.478000,0.996400,1823.638000,112.824000,112.824000,3129.407840,7.044750,7.044750,4.514000,40.600000,1490
0.386000,0.794300,0.466000,0.859800,0.452000,0.892500,0.364000,0.736800,0.454000,0.915700,0.422000,0.855500,0.468000,0.949700,0.506000,0.952800,0.470000,0.920500,0.466000,0.997600,1818.892000,109.966000,109.966000,2187.776397,6.894375,6.894375,4.454000,39.918000,1500
0.450000,0.875200,0.420000,0.780900,0.436000,0.924000,0.380000,0.736400,0.452000,0.898000,0.444000,0.856700,0.414000,0.921300,0.466000,0.962400,0.448000,0.939700,0.504000,0.996500,1827.946000,114.144000,114.144000,2075.810886,6.999625,6.999625,4.414000,40.042000,1510
0.440000,0.884300,0.432000,0.855300,0.466000,0.926500,0.402000,0.806800,0.466000,0.952800,0.444000,0.835300,0.430000,0.930300,0.442000,0.937400,0.536000,0.938500,0.502000,0.996000,1820.350000,111.892000,111.892000,2180.838012,7.045500,7.045500,4.560000,40.760000,1520
0.430000,0.861000,0.412000,0.873500,0.480000,0.903700,0.436000,0.879900,0.474000,0.905300,0.432000,0.928100,0.448000,0.917400,0.492000,0.978000,0.488000,0.986600,0.514000,1.000000,1830.222000,119.886000,119.886000,2294.994994,7.220000,7.220000,4.606000,41.556000,1530
0.436000,0.839000,0.400000,0.833900,0.488000,0.903300,0.416000,0.859500,0.434000,0.873400,0.396000,0.837400,0.460000,0.935600,0.496000,0.978000,0.480000,0.983500,0.498000,0.992900,1815.210000,104.482000,104.482000,2251.368413,7.063875,7.063875,4.504000,40.666000,1540
0.412000,0.802800,0.430000,0.870600,0.448000,0.919900,0.450000,0.889500,0.430000,0.858600,0.424000,0.823400,0.450000,0.889100,0.530000,0.979500,0.460000,0.979100,0.472000,0.994400,1825.850000,102.088000,102.088000,2348.958172,7.042500,7.042500,4.506000,40.528000,1550
0.410000,0.854800,0.392000,0.797700,0.486000,0.937100,0.448000,0.914100,0.368000,0.829500,0.424000,0.795600,0.452000,0.863400,0.490000,0.986000,0.498000,0.985200,0.530000,0.996100,1821.816000,98.720000,98.720000,2004.326253,6.981250,6.981250,4.498000,40.304000,1560
0.404000,0.811400,0.386000,0.782400,0.516000,0.966900,0.456000,0.887900,0.436000,0.827700,0.412000,0.860000,0.380000,0.827000,0.454000,0.955500,0.544000,0.976400,0.504000,0.992000,1818.128000,106.692000,106.692000,2262.417972,6.859875,6.859875,4.492000,39.938000,1570
0.450000,0.868800,0.298000,0.605700,0.476000,0.973800,0.460000,0.932400,0.362000,0.742200,0.370000,0.781200,0.488000,0.879200,0.488000,0.973500,0.478000,0.994700,0.534000,1.000000,1820.020000,107.500000,107.500000,1790.687375,6.807375,6.807375,4.404000,39.358000,1580
0.484000,0.919400,0.328000,0.685800,0.512000,0.982000,0.460000,0.947800,0.334000,0.715300,0.446000,0.868100,0.440000,0.876000,0.496000,0.954000,0.476000,0.980300,0.476000,0.990500,1814.156000,106.598000,106.598000,1861.551499,6.980375,6.980375,4.452000,40.142000,1590
0.454000,0.903000,0.396000,0.813900,0.486000,0.958500,0.428000,0.912800,0.392000,0.776200,0.352000,0.736300,0.452000,0.853500,0.496000,0.980000,0.508000,0.981300,0.512000,0.994700,1819.570000,113.552000,113.552000,2362.556409,6.933875,6.933875,4.476000,40.074000,1600
0.490000,0.894100,0.362000,0.674200,0.484000,0.969000,0.402000,0.844100,0.432000,0.855500,0.362000,0.752400,0.450000,0.925500,0.488000,0.988000,0.496000,0.958200,0.500000,0.990000,1823.936000,124.296000,124.296000,3488.545475,6.865000,6.865000,4.466000,39.792000,1610
0.416000,0.860500,0.410000,0.744100,0.472000,0.966400,0.458000,0.879800,0.420000,0.842600,0.378000,0.762900,0.452000,0.971500,0.460000,0.988000,0.460000,0.959100,0.568000,1.000000,1816.898000,120.384000,120.384000,2584.453451,7.001500,7.001500,4.494000,40.384000,1620
0.412000,0.807400,0.374000,0.765000,0.518000,0.977500,0.438000,0.855500,0.448000,0.884400,0.346000,0.692900,0.448000,0.943700,0.512000,0.989500,0.422000,0.947500,0.512000,1.000000,1819.298000,108.106000,108.106000,2623.185134,6.920875,6.920875,4.430000,39.886000,1630
0.436000,0.816600,0.338000,0.677500,0.482000,0.953500,0.342000,0.806100,0.450000,0.897700,0.414000,0.816900,0.416000,0.888100,0.502000,0.996000,0.470000,0.932500,0.548000,0.991600,1821.226000,104.854000,104.854000,2819.660004,6.838875,6.838875,4.398000,39.486000,1640
0.410000,0.823800,0.352000,0.673700,0.498000,0.957300,0.326000,0.742700,0.486000,0.927300,0.404000,0.809700,0.460000,0.885100,0.506000,0.979700,0.472000,0.915500,0.430000,0.987100,1819.992000,104.606000,104.606000,2899.193150,6.803625,6.803625,4.344000,39.162000,1650
0.438000,0.856000,0.394000,0.787400,0.464000,0.981500,0.430000,0.833600,0.498000,0.922000,0.434000,0.850500,0.480000,0.913400,0.444000,0.948600,0.418000,0.908100,0.494000,0.995600,1827.400000,114.362000,114.362000,3413.517992,7.032875,7.032875,4.494000,40.486000,1660
0.478000,0.897600,0.374000,0.824800,0.524000,0.990500,0.404000,0.814500,0.466000,0.929300,0.452000,0.866700,0.382000,0.790400,0.492000,0.955200,0.402000,0.801200,0.496000,0.996000,1825.678000,119.702000,119.702000,2334.987170,6.895875,6.895875,4.470000,39.870000,1670
0.472000,0.882600,0.388000,0.851700,0.502000,0.984000,0.370000,0.836800,0.398000,0.857600,0.422000,0.845500,0.462000,0.879600,0.444000,0.952400,0.444000,0.811400,0.502000,0.989600,1817.520000,118.250000,118.250000,2581.117735,7.016375,7.016375,4.404000,40.046000,1680
0.418000,0.904900,0.362000,0.744000,0.504000,0.993400,0.394000,0.793800,0.448000,0.886100,0.448000,0.904500,0.410000,0.880500,0.482000,0.972400,0.364000,0.742200,0.478000,0.994000,1827.144000,119.106000,119.106000,3022.431627,7.023625,7.023625,4.308000,39.754000,1690
0.468000,0.908800,0.380000,0.811400,0.500000,0.989500,0.422000,0.883400,0.446000,0.920100,0.446000,0.920600,0.472000,0.939500,0.492000,0.982000,0.382000,0.742200,0.506000,0.998000,1832.176000,113.142000,113.142000,2345.476790,7.160750,7.160750,4.514000,40.960000,1700
0.426000,0.886400,0.422000,0.812400,0.470000,0.962700,0.396000,0.814700,0.464000,0.871800,0.456000,0.913900,0.476000,0.968900,0.494000,0.972800,0.348000,0.662100,0.488000,1.000000,1817.842000,100.532000,100.532000,2344.602180,6.913625,6.913625,4.440000,39.890000,1710
0.452000,0.883900,0.406000,0.864100,0.468000,0.976200,0.446000,0.875200,0.434000,0.890700,0.398000,0.821700,0.420000,0.862200,0.498000,0.948000,0.356000,0.689100,0.532000,1.000000,1819.224000,93.098000,93.098000,2096.705808,6.872625,6.872625,4.410000,39.650000,1720
0.454000,0.866000,0.404000,0.812700,0.460000,0.961000,0.402000,0.828400,0.444000,0.891400,0.454000,0.833500,0.440000,0.905000,0.468000,0.946600,0.352000,0.741700,0.466000,0.996000,1818.512000,88.336000,88.336000,1946.560224,6.920250,6.920250,4.344000,39.560000,1730
0.450000,0.853800,0.408000,0.801000,0.472000,0.971200,0.400000,0.780400,0.458000,0.910400,0.410000,0.829900,0.460000,0.939500,0.466000,0.938000,0.378000,0.828400,0.486000,1.000000,1813.058000,91.926000,91.926000,1398.721968,6.965125,6.965125,4.388000,39.870000,1740
0.476000,0.846600,0.436000,0.863300,0.484000,0.965300,0.354000,0.733000,0.434000,0.878400,0.412000,0.798100,0.454000,0.953500,0.482000,0.968000,0.404000,0.870000,0.490000,0.995600,1821.174000,96.010000,96.010000,1775.993888,6.943250,6.943250,4.426000,39.936000,1750
0.452000,0.864900,0.360000,0.767700,0.494000,0.998000,0.388000,0.715900,0.380000,0.876500,0.406000,0.768900,0.474000,0.934500,0.488000,0.978000,0.426000,0.858600,0.494000,0.998000,1821.162000,93.332000,93.332000,1844.939655,6.863125,6.863125,4.362000,39.434000,1760
0.404000,0.852900,0.428000,0.841300,0.524000,0.989200,0.366000,0.781500,0.484000,0.956400,0.422000,0.892100,0.460000,0.937600,0.544000,0.977000,0.418000,0.834000,0.500000,0.995000,1821.282000,95.412000,95.412000,1985.332922,7.041250,7.041250,4.550000,40.740000,1770
0.418000,0.874000,0.396000,0.860100,0.502000,0.991700,0.424000,0.800700,0.476000,0.929700,0.434000,0.853800,0.454000,0.945400,0.484000,0.973900,0.400000,0.827600,0.508000,0.998000,1818.586000,100.648000,100.648000,2133.851800,7.113250,7.113250,4.496000,40.772000,1780
0.494000,0.976600,0.424000,0.846400,0.478000,0.984900,0.410000,0.778300,0.458000,0.949400,0.428000,0.868100,0.428000,0.902100,0.496000,0.970900,0.456000,0.854200,0.532000,0.992000,1825.052000,103.170000,103.170000,1902.101303,7.046375,7.046375,4.604000,41.006000,1790
0.482000,0.990500,0.448000,0.861000,0.498000,0.956300,0.372000,0.767500,0.486000,0.955200,0.422000,0.869000,0.420000,0.907200,0.422000,0.886600,0.460000,0.844200,0.512000,1.000000,1829.278000,97.378000,97.378000,1802.095307,7.065500,7.065500,4.522000,40.668000,1800
